time,places,tweet
2023-02-12 09:20:19,long covid hell,"@tigertuffmark @mim_aus Long Covid pre-dates Covid vaccine deployment globally, as my date-stamped thread 🧵 here proves. No vaccinated around in 2020. 
https://t.co/kxOSN4qUVm"
2023-02-12 09:20:16,Where the hemp resides ,COVID pandemic was literally declared a month later https://t.co/7qW8uQ1KsE https://t.co/rdx1HbeDOV
2023-02-12 09:20:15,Egypt,"The volume of supply was not at the required level during the past years, el-Sisi noted. 

El-Sisi pointed out that the prices have been increased during the COVID-19 and the Russian-Ukrainian crises.

#Egypt #ClimateChange @MOPEgypt| #مصر #السيسي #تحيا_مصر #النفط #الاقتصاد https://t.co/hQH1MkbytN"
2023-02-12 09:20:13,,"@KateShemirani So by law, your not allowed 🚫 to die if your not vaccinated by COVID-19 jab. Thank you. Amen"
2023-02-12 09:20:08,,@DrCharlesL Daily press conferences for Covid were to perpetuate fear in the population in order to gain control over people &amp; deliver gene therapies to them.The  consequences of these acts are now evident but those who caused them don't want people to realise how damaging their actions were
2023-02-12 09:20:34,,@maz_marianne It appeared that the Covid vaccine was having some unusual side effects.
2023-02-12 09:20:30,Garw Valley - Cwm Garw,Let's hope the Covid statistics continue to follow this direction of travel. https://t.co/DiMA84wB27
2023-02-12 09:20:29,,"Conservative Leader Pierre Poilievre blames Trudeau  for Covid-19 vaccinations, higher interest rates, poverty, crime, high gas prices, food, rents, houses, taxes. Short of Doctors, nurses. Long hospital waiting times. All this nightmares will end, JUST ELECT ME.
I am God."
2023-02-12 09:20:23,,@670rv @RadCentrism IN SOME CASES OF LONG COVID
2023-02-12 09:20:22,,Have a bit of a cough this morning and terrified it may mean Illness. I've not had any kind of cold this winter and I've never (knowingly) had covid and I have too much work to do I can't afford to get sick
2023-02-12 09:20:21,"Las Vegas, NV",@LilTwitP @dbongino Paul I have a question for you. Did you like living under Trump’s watch? If so you didn’t mind paying higher taxes then the rich or being lied to about Covid? If you answered yes there mental help out there please seek it asap
2023-02-12 09:20:21,United Kingdom ,@casertron3000 Haha…I always screenshot because most of covid twitter is blocked by The Science folks.
2023-02-12 09:20:20,,"@RailMinIndia 
Please start the train running before covid. There's no train in the morning to reach Saharanpur and do job. Start two passenger train which were running earlier"
2023-02-12 09:20:19,long covid hell,"@tigertuffmark @mim_aus Long Covid pre-dates Covid vaccine deployment globally, as my date-stamped thread 🧵 here proves. No vaccinated around in 2020. 
https://t.co/kxOSN4qUVm"
2023-02-12 09:20:16,Where the hemp resides ,COVID pandemic was literally declared a month later https://t.co/7qW8uQ1KsE https://t.co/rdx1HbeDOV
2023-02-12 09:20:15,Egypt,"The volume of supply was not at the required level during the past years, el-Sisi noted. 

El-Sisi pointed out that the prices have been increased during the COVID-19 and the Russian-Ukrainian crises.

#Egypt #ClimateChange @MOPEgypt| #مصر #السيسي #تحيا_مصر #النفط #الاقتصاد https://t.co/hQH1MkbytN"
2023-02-12 09:20:13,,"@KateShemirani So by law, your not allowed 🚫 to die if your not vaccinated by COVID-19 jab. Thank you. Amen"
2023-02-12 09:20:08,,@DrCharlesL Daily press conferences for Covid were to perpetuate fear in the population in order to gain control over people &amp; deliver gene therapies to them.The  consequences of these acts are now evident but those who caused them don't want people to realise how damaging their actions were
2023-02-12 06:46:52,,@RonFilipkowski Covid yeah
2023-02-12 06:46:52,Pakistan,Lahore Hub is organising a Webinar on “Mental Health at Work” in Post Covid Era today! Please join us! 📣 https://t.co/b7wFwOBPWt
2023-02-12 06:46:52,,"@alexailacad Nothing is impossible with HIM! Relax your mind. Get enough sleep. No sugary food/drink. You got this. Reserve your voice for Peta. Mask ka Covid is still around. Love ka namin. 

#AlexaIlacad"
2023-02-12 06:46:51,Dallas,"@Ecos_Epithet @GeistSimon I was about to come in with this. Most parents are working some sort of 100hr week. Anyone with a full time job and couple of side hustles is getting close. During the start of covid, I personally worked 100 hr weeks at 14 X 7 for a few months at a time.

 It's not sustainable."
2023-02-12 06:46:48,"Troms, Norway","With so many conspiracy theories surrounding COVID-19, Global warming, Earthquake in Turkey and Syria and the use of HAARP, 2023 will be a rough year for many💀"
2023-02-12 06:46:42,Canada,"Part 2️⃣

We went from covid ❓️to climate change crisis and more being forced onto us . It's not just these things being forced onto us but it has only 1️⃣ narrative 🙄. Since when does science have only 1️⃣ narrative ❓️🙄 https://t.co/bt0YkW7lG5 ⬅️ forced without choice❓️"
2023-02-12 06:46:42,,"@CarlMalkin6 @BernieSpofforth At the end he said the children must be covid jabbed otherwise the mother loses benefits, they need all these Jane to grow up to be as handsome as he is 😵‍💫"
2023-02-12 06:46:40,,"@MichaelPSenger The covid eventually is going to kill us by degrees, not disease. WTF is wrong with  us?"
2023-02-12 06:46:39,,@wolsned Almost all medical practices come with risks.  I'm sure that the vaccines have risks.  Unfortunately our governments messed up the data so bad we will never know what happened.  That said the statistics were skewed to show more death from Covid &amp; fewer adverse events from the vac
2023-02-12 06:46:38,California,@thejackhopkins I never thought I'd do online shopping. Then came COVID. I can't do clothes shopping save from already familiar places because I'm quite short and fit is difficult. But I even get groceries online. One reason I never got COVID.
2023-02-12 06:46:29,,"@anilambani I am begging you to save my family,  my family needs me. Without help I cannot bounce back in life, I urgently need to settle a overdue debt of 25 lakh Rs that I borrowed in COVID times for business purposes,  will repay back your money.  Please reply. #REPLY"
2023-02-12 06:46:29,"Wilber, Nebraska, USA","#CrushTheCCP #BoycottChineseGoods #ProtectTaiwan🇹🇼
China Tries to Rewrite Zero Covid History https://t.co/Xg2sbSo0a3 via @YouTube"
2023-02-12 06:46:28,,"@POTUS 🤣🤣🤣🤣🤣🤣🤣because covid spending stopped... you wonder why you have the lowest approval rating. Take actions and be a leader, k thx"
2023-02-12 06:46:26,,State Supreme Court Blocks Mother From Vaccinating Children Against COVID-19 https://t.co/0IIpbUEWKR
2023-02-12 06:46:52,,@RonFilipkowski Covid yeah
2023-02-12 06:46:52,Pakistan,Lahore Hub is organising a Webinar on “Mental Health at Work” in Post Covid Era today! Please join us! 📣 https://t.co/b7wFwOBPWt
2023-02-12 06:46:52,,"@alexailacad Nothing is impossible with HIM! Relax your mind. Get enough sleep. No sugary food/drink. You got this. Reserve your voice for Peta. Mask ka Covid is still around. Love ka namin. 

#AlexaIlacad"
2023-02-12 06:46:51,Dallas,"@Ecos_Epithet @GeistSimon I was about to come in with this. Most parents are working some sort of 100hr week. Anyone with a full time job and couple of side hustles is getting close. During the start of covid, I personally worked 100 hr weeks at 14 X 7 for a few months at a time.

 It's not sustainable."
2023-02-12 06:46:48,"Troms, Norway","With so many conspiracy theories surrounding COVID-19, Global warming, Earthquake in Turkey and Syria and the use of HAARP, 2023 will be a rough year for many💀"
2023-02-12 06:46:42,Canada,"Part 2️⃣

We went from covid ❓️to climate change crisis and more being forced onto us . It's not just these things being forced onto us but it has only 1️⃣ narrative 🙄. Since when does science have only 1️⃣ narrative ❓️🙄 https://t.co/bt0YkW7lG5 ⬅️ forced without choice❓️"
2023-02-12 06:46:42,,"@CarlMalkin6 @BernieSpofforth At the end he said the children must be covid jabbed otherwise the mother loses benefits, they need all these Jane to grow up to be as handsome as he is 😵‍💫"
2023-02-12 06:46:40,,"@MichaelPSenger The covid eventually is going to kill us by degrees, not disease. WTF is wrong with  us?"
2023-02-12 06:46:39,,@wolsned Almost all medical practices come with risks.  I'm sure that the vaccines have risks.  Unfortunately our governments messed up the data so bad we will never know what happened.  That said the statistics were skewed to show more death from Covid &amp; fewer adverse events from the vac
2023-02-12 06:46:38,California,@thejackhopkins I never thought I'd do online shopping. Then came COVID. I can't do clothes shopping save from already familiar places because I'm quite short and fit is difficult. But I even get groceries online. One reason I never got COVID.
2023-02-12 06:46:29,,"@anilambani I am begging you to save my family,  my family needs me. Without help I cannot bounce back in life, I urgently need to settle a overdue debt of 25 lakh Rs that I borrowed in COVID times for business purposes,  will repay back your money.  Please reply. #REPLY"
2023-02-12 06:46:29,"Wilber, Nebraska, USA","#CrushTheCCP #BoycottChineseGoods #ProtectTaiwan🇹🇼
China Tries to Rewrite Zero Covid History https://t.co/Xg2sbSo0a3 via @YouTube"
2023-02-12 06:46:28,,"@POTUS 🤣🤣🤣🤣🤣🤣🤣because covid spending stopped... you wonder why you have the lowest approval rating. Take actions and be a leader, k thx"
2023-02-12 06:46:26,,State Supreme Court Blocks Mother From Vaccinating Children Against COVID-19 https://t.co/0IIpbUEWKR
2023-02-12 04:13:11,"Virginia, USA",@Acosta Who ya gonna call jimbob? The same medical experts CNN highlighted daily for the Covid Era that got every single aspect of the Covid Matter Dead Wrong? https://t.co/jvCPHXu5JJ
2023-02-12 04:13:07,"Greensburg, IN",@DavidWolverton What is exactly wrong with pointing out that those with compromised immune systems or diabetes are at a higher risk of getting Covid and ending up on a vent in the hospital or dying? It's a simple truth.
2023-02-12 04:13:06,"Adelaide, South Australia","@adamcol36479779 @AlboMP Omg 😢A lot of people are dying of COVID..     All thanks to Shalom for rescuing me and my family from the Disease 🦠 I appreciate your help Yall text https://t.co/udlrugivJZ… I got paid 45,000 aud on my Macquarie bank account weekly 💯🇦🇺❤️"
2023-02-12 04:13:04,,"Oh no !  Bill Gates, George Soros and Hillary Clinton in yet another evil conspiracy to seize control of our bodies.

https://t.co/0Aa2PrPKvt"
2023-02-12 04:13:01,,"@akheriaty Nope, this is the new COVID. A psyop problem that will bring a state of emergency again and the justification of tyranny. Regardless of who they blame for it in the future. Sure they may say China, or Martians."
2023-02-12 04:13:00,"Adelaide, South Australia","@loulou750 @AlboMP Omg 😢A lot of people are dying of COVID..     All thanks to Shalom for rescuing me and my family from the Disease 🦠 I appreciate your help Yall text https://t.co/udlrugivJZ… I got paid 45,000 aud on my Macquarie bank account weekly 💯🇦🇺❤️"
2023-02-12 04:12:59,Afdanistan (Melbounre),@tigertuffmark When I was debating why I wouldn’t be getting the jab with a colleague his argument to me being against the jab was “but what about long covid”. At least I have 100% chance of no jab injury so I’ll take my chances. Still haven’t had covid (that I’m aware of)
2023-02-12 04:12:57,"Adelaide, South Australia","@vhs_child @AlboMP Omg 😢A lot of people are dying of COVID..     All thanks to Shalom for rescuing me and my family from the Disease 🦠 I appreciate your help Yall text https://t.co/udlrugivJZ… I got paid 45,000 aud on my Macquarie bank account weekly 💯🇦🇺❤️"
2023-02-12 04:12:56,,"@curtiS_M_Steven @neatocabrito @GeoRebekah No. She was a low-level IT employee fired for reasons unrelated to covid data before DeSantis ever heard of her. Her ""whistleblowing"" turned out to be nothing. 

She claims that DeSantis sees her as a threat but nothing supports it."
2023-02-12 04:12:55,"Philadelphia, PA",Covid-19 aka the world’s most deadliest virus of all time don’t matter anymore?
2023-02-12 04:12:54,,@HolmesJosh Are we going to war so they can hide the Covid social media coverup??!!
2023-02-12 04:12:54,"Adelaide, South Australia","@GoodMaraboorian @AlboMP Omg 😢A lot of people are dying of COVID..     All thanks to Shalom for rescuing me and my family from the Disease 🦠 I appreciate your help Yall text https://t.co/udlrugivJZ… I got paid 45,000 aud on my Macquarie bank account weekly 💯🇦🇺❤️"
2023-02-12 04:13:11,"Virginia, USA",@Acosta Who ya gonna call jimbob? The same medical experts CNN highlighted daily for the Covid Era that got every single aspect of the Covid Matter Dead Wrong? https://t.co/jvCPHXu5JJ
2023-02-12 04:13:07,"Greensburg, IN",@DavidWolverton What is exactly wrong with pointing out that those with compromised immune systems or diabetes are at a higher risk of getting Covid and ending up on a vent in the hospital or dying? It's a simple truth.
2023-02-12 04:13:06,"Adelaide, South Australia","@adamcol36479779 @AlboMP Omg 😢A lot of people are dying of COVID..     All thanks to Shalom for rescuing me and my family from the Disease 🦠 I appreciate your help Yall text https://t.co/udlrugivJZ… I got paid 45,000 aud on my Macquarie bank account weekly 💯🇦🇺❤️"
2023-02-12 04:13:04,,"Oh no !  Bill Gates, George Soros and Hillary Clinton in yet another evil conspiracy to seize control of our bodies.

https://t.co/0Aa2PrPKvt"
2023-02-12 04:13:01,,"@akheriaty Nope, this is the new COVID. A psyop problem that will bring a state of emergency again and the justification of tyranny. Regardless of who they blame for it in the future. Sure they may say China, or Martians."
2023-02-12 04:13:00,"Adelaide, South Australia","@loulou750 @AlboMP Omg 😢A lot of people are dying of COVID..     All thanks to Shalom for rescuing me and my family from the Disease 🦠 I appreciate your help Yall text https://t.co/udlrugivJZ… I got paid 45,000 aud on my Macquarie bank account weekly 💯🇦🇺❤️"
2023-02-12 04:12:59,Afdanistan (Melbounre),@tigertuffmark When I was debating why I wouldn’t be getting the jab with a colleague his argument to me being against the jab was “but what about long covid”. At least I have 100% chance of no jab injury so I’ll take my chances. Still haven’t had covid (that I’m aware of)
2023-02-12 04:12:57,"Adelaide, South Australia","@vhs_child @AlboMP Omg 😢A lot of people are dying of COVID..     All thanks to Shalom for rescuing me and my family from the Disease 🦠 I appreciate your help Yall text https://t.co/udlrugivJZ… I got paid 45,000 aud on my Macquarie bank account weekly 💯🇦🇺❤️"
2023-02-12 04:12:56,,"@curtiS_M_Steven @neatocabrito @GeoRebekah No. She was a low-level IT employee fired for reasons unrelated to covid data before DeSantis ever heard of her. Her ""whistleblowing"" turned out to be nothing. 

She claims that DeSantis sees her as a threat but nothing supports it."
2023-02-12 04:12:55,"Philadelphia, PA",Covid-19 aka the world’s most deadliest virus of all time don’t matter anymore?
2023-02-12 04:12:54,,@HolmesJosh Are we going to war so they can hide the Covid social media coverup??!!
2023-02-12 04:12:54,"Adelaide, South Australia","@GoodMaraboorian @AlboMP Omg 😢A lot of people are dying of COVID..     All thanks to Shalom for rescuing me and my family from the Disease 🦠 I appreciate your help Yall text https://t.co/udlrugivJZ… I got paid 45,000 aud on my Macquarie bank account weekly 💯🇦🇺❤️"
2023-02-12 01:39:39,DPRC,@JohnnyCro2 @cityoftoronto @JohnTory Next @wef representative is ready hence John was given a safe exit. Focus will be on affair so Covid crimes can be ignored.
2023-02-12 01:39:38,The Sunshine State,@Military_VA @disclosetv Sounds like Covid.
2023-02-12 01:39:38,Moon Kingdom 💙💜❤️️ Shop:,"Day 1 of covid done. Started with the worst head pain, felt ok mid day, moving into ""face leaking"" now.

Hoping nyquil will give me better sleep tonight https://t.co/26FWDk5Qn5"
2023-02-12 01:39:37,,@heybaewyd Think u got covid
2023-02-12 01:39:37,,"This is like the increase in amputations that mirror the increase in obesity &amp; diabetes.
We know what's causing that, but what could be causing the increase in cancer, blood clots, heart attacks &amp; cardiac arrests that started after the release of the EXPERIMENTAL COVID VACCINES? https://t.co/7rhiP8a2Vx"
2023-02-12 01:39:36,United States,"@WikiLeaksUS Epstein list, classified docs, Biden Crimes, crumbling of agencies, Covid deaths. We probably put the balloons up there 1. Boost Biden 2. Stalk our own citizens 3. Blame another country for it 4. Start another lifelong war 5. Elites make big $ 6. Americans die"
2023-02-12 01:39:35,,@george__party @m_sperg @covid_parent @JustinTrudeau @NORADCommand I don’t watch the news I mostly study data❤️🇨🇦
2023-02-12 01:39:35,,"@nyxxiana @UncleBuck_10k @EmeraldRobinson I've never taken COVID vax, flu shot....none them. Ever.  And I have traveled all over Europe and Eastern Europe last two years for months.

Trust me....you do not need the vax to travel"
2023-02-12 01:39:35,,Hmmmmmm could Covid shattered immune systems at the population level have anything to do with it? 🤔 https://t.co/pXFF1vJvQw
2023-02-12 01:39:34,,"@AlexBerenson @politicalmath CDC has put the Covid vax on the Childhood Vaccine Schedule. STAY FOCUSED. Not time for airing personal vendettas. Be proud of your early stance, but you too will eat crow one day. IVERMECTIN WORKS!!! And HCQ."
2023-02-12 01:39:33,South Florida,Kerry's COVID Krazy: Fake Southern Accents https://t.co/SFnc4CP90D via @YouTube
2023-02-12 01:39:32,,"@atensnut Until this illegitimate pretend president is run out of office and to a nursing home, it's only going to get worse..he is the worst thing to ever happen to this country..worse than 9-11, covid, WW2 and Vietnam, or JFK assassination..joe biden is God's judgment on this country"
2023-02-12 01:39:32,"Stanton, Tennessee","@WhiteHouse Fuck, please stop this shit is getting old!  You guys piss away all the tax money anyway! The US governments response to Covid is the largest fleeing of America ever to take place and yet you ask for more?  Seriously?? Government blows!!"
2023-02-12 01:39:31,"Toronto, ON","In between all the other shit I have to get done this month, I have to find at least 4 days to set aside to get my ass handed to me again by my covid booster"
2023-02-12 01:39:29,"Lathlain, Perth (WA)",‘Children were invisible’: commissioner calls for national kids’ minister as part of COVID recovery https://t.co/adDSr6cF4w
2023-02-12 01:39:28,,@ajmennuti @SpecialPuppy1 Just wear an n95 yourself if you’re concerned. They’re effective one-way masks. What everyone else does is none of your concern. And please for the love of god remember that 95%+ of people have already had covid. It’s not a novel virus and should not be treated like one anymore.
2023-02-12 01:39:27,Earth,@WinkWeary @CryptidPolitics He had a 60+% approval rating before Covid.
2023-02-12 01:39:25,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,"We are under attack by China and have been since Covid. 

Our DEI POTUS and his administration are impotent. 

Pray. #UFO"
2023-02-12 01:39:23,,Covid was China's first strike. #ww3
2023-02-12 01:39:23,"Galveston, TX",@RonFilipkowski @islandgirlyme I thought COVID was a hoax @RepMTG
2023-02-12 01:39:39,DPRC,@JohnnyCro2 @cityoftoronto @JohnTory Next @wef representative is ready hence John was given a safe exit. Focus will be on affair so Covid crimes can be ignored.
2023-02-12 01:39:38,The Sunshine State,@Military_VA @disclosetv Sounds like Covid.
2023-02-12 01:39:38,Moon Kingdom 💙💜❤️️ Shop:,"Day 1 of covid done. Started with the worst head pain, felt ok mid day, moving into ""face leaking"" now.

Hoping nyquil will give me better sleep tonight https://t.co/26FWDk5Qn5"
2023-02-12 01:39:37,,@heybaewyd Think u got covid
2023-02-12 01:39:37,,"This is like the increase in amputations that mirror the increase in obesity &amp; diabetes.
We know what's causing that, but what could be causing the increase in cancer, blood clots, heart attacks &amp; cardiac arrests that started after the release of the EXPERIMENTAL COVID VACCINES? https://t.co/7rhiP8a2Vx"
2023-02-12 01:39:36,United States,"@WikiLeaksUS Epstein list, classified docs, Biden Crimes, crumbling of agencies, Covid deaths. We probably put the balloons up there 1. Boost Biden 2. Stalk our own citizens 3. Blame another country for it 4. Start another lifelong war 5. Elites make big $ 6. Americans die"
2023-02-12 01:39:35,,@george__party @m_sperg @covid_parent @JustinTrudeau @NORADCommand I don’t watch the news I mostly study data❤️🇨🇦
2023-02-12 01:39:35,,"@nyxxiana @UncleBuck_10k @EmeraldRobinson I've never taken COVID vax, flu shot....none them. Ever.  And I have traveled all over Europe and Eastern Europe last two years for months.

Trust me....you do not need the vax to travel"
2023-02-12 01:39:35,,Hmmmmmm could Covid shattered immune systems at the population level have anything to do with it? 🤔 https://t.co/pXFF1vJvQw
2023-02-12 01:39:34,,"@AlexBerenson @politicalmath CDC has put the Covid vax on the Childhood Vaccine Schedule. STAY FOCUSED. Not time for airing personal vendettas. Be proud of your early stance, but you too will eat crow one day. IVERMECTIN WORKS!!! And HCQ."
2023-02-12 01:39:33,South Florida,Kerry's COVID Krazy: Fake Southern Accents https://t.co/SFnc4CP90D via @YouTube
2023-02-12 01:39:32,,"@atensnut Until this illegitimate pretend president is run out of office and to a nursing home, it's only going to get worse..he is the worst thing to ever happen to this country..worse than 9-11, covid, WW2 and Vietnam, or JFK assassination..joe biden is God's judgment on this country"
2023-02-12 01:39:32,"Stanton, Tennessee","@WhiteHouse Fuck, please stop this shit is getting old!  You guys piss away all the tax money anyway! The US governments response to Covid is the largest fleeing of America ever to take place and yet you ask for more?  Seriously?? Government blows!!"
2023-02-12 01:39:31,"Toronto, ON","In between all the other shit I have to get done this month, I have to find at least 4 days to set aside to get my ass handed to me again by my covid booster"
2023-02-12 01:39:29,"Lathlain, Perth (WA)",‘Children were invisible’: commissioner calls for national kids’ minister as part of COVID recovery https://t.co/adDSr6cF4w
2023-02-12 01:39:28,,@ajmennuti @SpecialPuppy1 Just wear an n95 yourself if you’re concerned. They’re effective one-way masks. What everyone else does is none of your concern. And please for the love of god remember that 95%+ of people have already had covid. It’s not a novel virus and should not be treated like one anymore.
2023-02-12 01:39:27,Earth,@WinkWeary @CryptidPolitics He had a 60+% approval rating before Covid.
2023-02-12 01:39:25,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,"We are under attack by China and have been since Covid. 

Our DEI POTUS and his administration are impotent. 

Pray. #UFO"
2023-02-12 01:39:23,,Covid was China's first strike. #ww3
2023-02-12 01:39:23,"Galveston, TX",@RonFilipkowski @islandgirlyme I thought COVID was a hoax @RepMTG
2023-02-11 23:06:08,"Indiana, USA",@POTUS You cut the deficit from crazy Covid spending. STOP GASLIGHTING AMERICA
2023-02-11 23:06:07,,@RepMTG Have you ever had Covid?
2023-02-11 23:06:06,Seattle,@MarkAlbano9 @RealGeorgeWebb1 @Nell_Brindley They obviously have a backup plan if the Covid depopulation vaxx doesn't achieve the WEF's goals.
2023-02-11 23:06:04,"Dallas, TX","@YoRHa_XeN Sushi is bomb, you just got covid.

I mean one of the symptoms is no taste afterall."
2023-02-11 23:06:04,,"@MarshallRnDEng Apparently you failed to research any studies from this past week, because the BIGGEST PEER REVIEWED study of masks says they are INEFFECTIVE in preventing spread of Covid, i.e. if the infected wear a mask or the uninfected, it doesn't help stop spread in either direction."
2023-02-11 23:06:02,,"@OliviaTroye You should know Olivia, you worked with these monsters. A real resume builder I should say. Position: White House Fluffer, oversaw the destruction of COVID policies and initiatives, assisted the VP when Diaper Don wanted him hanged. Well done! Bravo"
2023-02-11 23:06:02,,@Inugamiz @rohangilkes @IanCopeland5 Why did that not work for covid?
2023-02-11 23:06:01,Malaysia,These are the doctors who were silenced in order to persuade people to get vaccinated against Covid-19 https://t.co/1IrIpTlcKu
2023-02-11 23:06:00,"Hauppauge, NY","Calif. high court asked to consider virus exclusion in COVID case - Business Insurance https://t.co/b8CGsPy4UM 

#covid #insurance"
2023-02-11 23:05:59,"Virginia, USA",We The People With Common Sense🇺🇸🌍Have questions?🧐How has The REAL🇺🇸Indians Survived doing this  Covid-19 Pandemic on Their RESERVATIONS around🌍?Water🚿?Hospital 🏥? Were kids Given Free Internet &amp; Computers for Home Schools🏫?The Family’s &amp; Children who lost their Parents?🧐 https://t.co/Pz5oLioSMw https://t.co/QQIvHCahNu
2023-02-11 23:05:58,"Virginia Beach, Virginia",COVID-19 Exposing the Soul of Our People | Nature's Real Health https://t.co/NdISJW4J5k
2023-02-11 23:05:57,,@ericareport Erica you are ridiculous. Lol i'll be here to support you whem ypu get the covid lol
